"ID_ENCUESTA" "ID_ENCUESTADO" "LOCALIDAD" "SEXO" "ESTRATO" "EDAD" "EDADRANGO" "P2" "P2_1" "P6" "P6_1" "P106" "P102" "P103" "P109" "P111" "P112" "P117" "P121" "P121_1_1" "P121_1_2" "P121_2" "P121_2_2" "P446" "P446_1" "P128" "P203" "P203_1_1" "P203_1_A" "P203_2" "P203_1_B" "P204_1" "P214_1" "P204_2" "P214_2" "P204_3" "P214_3" "P204_4" "P214_4" "P204_6" "P214_6" "P204_13" "P214_13" "P204_19" "P214_19" "P204_8" "P214_8" "P204_20" "P214_20" "P204_21" "P214_21" "P204_22" "P214_22" "P204_23" "P214_23" "P204_24" "P214_24" "P204_25" "P214_25" "P204_26" "P214_26" "P204_27" "P214_27" "P204_28" "P214_28" "P204_29" "P214_29" "P204_1_1" "P204_1_1_1" "P208_1" "P208_2" "P208_3" "P208_4" "P208_5" "P208_6" "P208_OTRO" "P208_OTRO_1" "P207" "P207_1" "P230" "P233" "P234_1" "P234_2" "P234_4" "P234_5" "P234_6" "P234_11" "P234_14" "P234_17" "P234_18" "P234_19" "P234_20" "P234_21" "P234_22" "P234_23" "P234_24" "P234_25" "P234_26" "P234_27" "P234_28" "P234_29" "P234_30" "P449" "P305" "P308" "P450_1" "P450_2" "P450_3" "P450_4" "P450_5" "P401_1_1" "P405" "P407_1" "P407_2" "P407_3" "P407_1_1" "P412_1" "P412_2" "P412_3" "P412_4" "P412_5" "P412_6" "P417" "P421" "P444" "FEX" "_UUID" "_INDEX"
"020SEG_Percepción_y_Victimización_en_Bogotá" "183157241" 4 1 2 52 4 1 NA 1 NA 4 2 2 5 2 2 7 1 1 1 2 NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 5 1 1 1 1 1 3 1 1 1 1 2 5 4 4 5 5 5 1 5 1 471.489788867562 "a3b01339-0e3a-4266-9092-ec4a7c576524" 2283
"020SEG_Percepción_y_Victimización_en_Bogotá" "184120052" 5 1 2 30 2 1 NA 2 NA 4 2 2 5 2 8 20 1 1 1 2 NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 3 3 1 2 NA NA NA NA NA NA NA NA NA NA 1 1 1 471.489788867562 "f9e16270-47ed-4617-b5cd-3e0b920ff301" 3617
"020SEG_Percepción_y_Victimización_en_Bogotá" "184481317" 5 1 2 76 6 1 NA 11 NA 4 2 2 1 2 8 1 1 1 1 2 NA 1 NA 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 1 1 1 2 1 2 2 2 NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "e005dfa2-3afa-4faf-b7fc-2a7b76955aaa" 3959
"020SEG_Percepción_y_Victimización_en_Bogotá" "184520111" 5 1 2 35 2 3 NA 1 NA 5 2 2 1 3 NA 3 1 1 1 2 NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 2 NA 2 3 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "a7b099df-e3d0-4104-81f4-53a00521942b" 4334
"020SEG_Percepción_y_Victimización_en_Bogotá" "182897641" 4 1 2 70 5 5 NA 6 NA 4 2 2 1 5 9 1 2 NA NA NA NA 1 NA 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "d5b22089-8ba6-44e8-b4db-0823ae129ba8" 1752
"020SEG_Percepción_y_Victimización_en_Bogotá" "182897651" 4 1 2 54 4 2 NA 2 NA 4 2 2 1 2 8 1 2 NA NA NA NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 1 1 1 2 1 1 3 1 1 1 1 2 1 1 NA NA NA NA NA NA 1 1 1 471.489788867562 "b2693260-d37e-46f2-8b96-9577291752c5" 1755
"020SEG_Percepción_y_Victimización_en_Bogotá" "182897661" 4 1 2 18 1 3 NA 5 NA 4 1 2 4 3 NA 2 2 NA NA NA NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 4 2 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "a0163afe-4398-4631-861f-608c22209562" 1757
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911610" 4 1 2 26 2 2 NA 2 NA 1 1 2 2 1 NA 1 2 NA NA NA NA 2 4 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 5 3 2 1 3 3 4 2 NA NA NA NA NA NA NA NA NA NA 1 5 2 471.489788867562 "3b0a9f01-e58e-49e2-93cb-dd7e218edfd2" 1799
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911613" 4 1 2 28 2 3 NA 5 NA 5 1 2 1 2 8 3 2 NA NA NA NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 2 2 2 2 1 2 1 1 2 1 1 1 1 1 2 2 2 1 4 2 NA 2 3 1 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "3abc91e6-24f8-414d-b27e-7988f57570b0" 1800
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911620" 4 1 2 54 4 1 NA 2 NA 4 1 1 1 2 8 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 1 1 2 2 2 1 1 2 2 2 2 1 2 2 2 5 2 NA 4 3 2 3 3 3 1 1 2 1 2 NA NA NA NA NA NA 2 NA 1 471.489788867562 "e9badc33-3fc5-4e8e-8c18-f7c0b2eb87b0" 1803
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911631" 4 1 2 77 6 1 NA 6 NA 4 1 1 7 3 NA 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 1 1 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "a20755ef-3d90-4a86-a04a-3d1856183d0f" 1807
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911633" 4 1 2 49 4 4 NA 2 NA 5 2 2 1 3 NA 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 4 2 4 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "00dd1615-cfa3-4f22-9e5d-291f8e9e95fb" 1808
"020SEG_Percepción_y_Victimización_en_Bogotá" "182911635" 4 1 2 44 3 2 NA 2 NA 4 2 2 1 2 2 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 1 1 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "d199ad82-efdf-4cde-aab4-50895b10ac51" 1809
"020SEG_Percepción_y_Victimización_en_Bogotá" "182914365" 4 1 2 50 4 2 NA 1 NA 4 2 2 2 5 1 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 1 1 1 2 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "3e5b5d12-3303-422e-8e42-c0746915cb30" 1825
"020SEG_Percepción_y_Victimización_en_Bogotá" "182924896" 4 1 2 57 5 4 NA 2 NA 4 2 2 2 2 2 4 2 NA NA NA NA 2 3 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 4 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "a96c8439-2304-42e3-92bc-7667cfd44650" 1878
"020SEG_Percepción_y_Victimización_en_Bogotá" "182931120" 4 1 2 53 4 3 NA 1 NA 4 2 2 2 2 2 1 2 NA NA NA NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "4e4d1b17-9c60-461d-9160-f0e3aa085bb1" 1898
"020SEG_Percepción_y_Victimización_en_Bogotá" "182931216" 4 1 2 43 3 1 NA 3 NA 4 1 2 1 2 2 21 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 5 2 NA 2 3 2 1 2 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "1af672c9-d799-40ad-9c57-8f3d8bf5d0e3" 1900
"020SEG_Percepción_y_Victimización_en_Bogotá" "182939030" 4 1 2 68 5 2 NA 6 NA 4 2 2 3 5 8 1 2 NA NA NA NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 3 2 4 2 3 1 2 2 2 NA NA NA NA NA NA NA 1 2 2 471.489788867562 "d601d133-f0cf-4437-a210-24d0e7bb2863" 1953
"020SEG_Percepción_y_Victimización_en_Bogotá" "182939033" 4 1 2 41 3 1 NA 2 NA 4 1 2 4 3 NA 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 3 5 2 4 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "4a425c89-4860-4954-8b9e-db3231fefd5a" 1955
"020SEG_Percepción_y_Victimización_en_Bogotá" "182941178" 4 1 2 42 3 1 NA 2 NA 5 2 2 1 2 3 1 2 NA NA NA NA 2 3 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 5 1 3 2 2 2 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "8280549f-2bd4-44f5-8dad-abd107f9dcab" 1974
"020SEG_Percepción_y_Victimización_en_Bogotá" "182941179" 4 1 2 25 2 2 NA 2 NA 5 2 2 4 5 6 1 2 NA NA NA NA 2 3 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 1 1 2 1 1 1 2 2 1 2 1 1 2 2 2 2 2 2 1 1 1 1 3 2 2 3 2 1 2 NA NA NA NA NA NA NA NA NA NA 1 1 1 471.489788867562 "e578e28c-c903-4809-ac52-f8a9602c743e" 1975
"020SEG_Percepción_y_Victimización_en_Bogotá" "182941185" 4 1 2 57 5 1 NA 1 NA 4 1 2 15 2 8 3 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "7eafc49e-155d-498d-9c82-afca3c3c62e7" 1978
"020SEG_Percepción_y_Victimización_en_Bogotá" "182957807" 4 1 2 50 4 2 NA 1 NA 4 2 2 1 3 NA 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "b08451cf-6c5d-4a00-9dc1-cf63e67781c6" 2163
"020SEG_Percepción_y_Victimización_en_Bogotá" "182957808" 4 1 2 80 6 1 NA 6 NA 4 2 2 1 2 8 7 2 NA NA NA NA 2 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 2 2 1 1 2 2 2 2 2 2 2 2 2 5 2 NA 2 2 3 3 3 3 1 1 2 2 3 NA NA NA NA NA NA 2 NA 2 471.489788867562 "d9fb0a9a-e1d6-4ed6-942f-861bb1da4336" 2164
"020SEG_Percepción_y_Victimización_en_Bogotá" "183111412" 4 1 2 32 2 3 NA 2 NA 5 1 1 2 5 8 1 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 3 4 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "e04ea5a7-9fa4-4d85-bc6e-b4f5b8342624" 2250
"020SEG_Percepción_y_Victimización_en_Bogotá" "183130905" 4 1 2 70 5 2 NA 6 NA 4 1 2 7 2 2 1 2 NA NA NA NA 2 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 1 2 2 1 2 2 2 2 1 1 2 1 2 2 2 2 2 2 2 1 2 NA 2 2 1 2 2 4 1 1 2 2 3 NA NA NA NA NA NA 2 NA 2 471.489788867562 "1ea06fa6-8d3f-4e16-92d3-bf3822281785" 2255
"020SEG_Percepción_y_Victimización_en_Bogotá" "183152992" 4 1 2 78 6 4 NA 2 NA 4 2 2 1 2 2 1 1 2 NA 2 NA 1 NA 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 2 2 1 1 2 2 1 1 1 1 2 1 1 2 2 2 2 2 2 1 1 3 2 3 2 3 3 3 1 1 2 1 3 NA NA NA NA NA NA 1 3 2 471.489788867562 "8758aa7b-06da-4b46-ba80-0896391b6282" 2260
"020SEG_Percepción_y_Victimización_en_Bogotá" "183155524" 4 1 2 64 5 1 NA 3 NA 5 2 2 5 3 NA 1 2 NA NA NA NA 2 3 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 4 2 2 1 1 2 2 3 NA NA NA NA NA NA 2 NA 2 471.489788867562 "60f14fd3-83ef-4ed8-ad3b-fd8dc360871b" 2267
"020SEG_Percepción_y_Victimización_en_Bogotá" "183156766" 4 1 2 55 4 4 NA 2 NA 4 2 2 4 2 2 1 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 2 2 2 2 1 1 1 1 1 1 1 1 2 2 2 1 1 2 2 2 5 2 NA 2 3 1 3 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "4b9cd849-5d3c-41be-ac58-47c8b56f7f3d" 2268
"020SEG_Percepción_y_Victimización_en_Bogotá" "183191197" 4 1 2 59 5 1 NA 3 NA 4 2 2 2 2 1 5 2 NA NA NA NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 4 4 3 4 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "afc8230a-4614-49bd-8b50-6fd909818664" 2445
"020SEG_Percepción_y_Victimización_en_Bogotá" "183207586" 4 1 2 62 5 4 NA 7 NA 4 2 1 1 3 NA 7 2 NA NA NA NA 2 5 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 2 2 3 2 1 1 2 1 3 NA NA NA NA NA NA 2 NA 2 471.489788867562 "38269201-ea74-4907-8fbd-30cccff656e3" 2501
"020SEG_Percepción_y_Victimización_en_Bogotá" "183213154" 4 1 2 69 5 3 NA 6 NA 5 1 2 4 2 8 5 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 2 2 2 2 5 1 1 2 2 3 NA NA NA NA NA NA 2 NA 2 471.489788867562 "e5dfd7c6-6415-4b80-8950-0b0b00229c9d" 2530
"020SEG_Percepción_y_Victimización_en_Bogotá" "183213160" 4 1 2 47 4 3 NA 1 NA 4 1 2 2 5 8 1 2 NA NA NA NA 2 4 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 5 2 NA 1 1 1 1 1 1 2 NA NA NA NA NA NA NA NA NA NA 1 1 2 471.489788867562 "7cb073b6-2b1a-42e8-b574-1c04f40f34b8" 2535
"020SEG_Percepción_y_Victimización_en_Bogotá" "183217191" 4 1 2 30 2 1 NA 1 NA 4 1 2 1 2 8 1 2 NA NA NA NA 2 6 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 1 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "6884661c-4b25-4d4b-bccb-882992ef5328" 2656
"020SEG_Percepción_y_Victimización_en_Bogotá" "183217192" 4 1 2 39 3 1 NA 1 NA 5 1 1 5 2 1 1 2 NA NA NA NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 2 2 2 2 2 4 1 1 1 1 1 4 4 4 4 4 4 2 NA 1 471.489788867562 "8b0fbe40-6de5-45cb-bf9f-38b5b7372a49" 2657
"020SEG_Percepción_y_Victimización_en_Bogotá" "183217194" 4 1 2 NA 5 1 NA 2 NA 5 1 2 5 1 NA 1 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 2 3 3 3 1 1 1 1 3 3 4 4 4 4 4 2 NA 2 471.489788867562 "97cff161-b585-4921-ac8a-77e9bb5414e1" 2659
"020SEG_Percepción_y_Victimización_en_Bogotá" "183218180" 4 1 2 86 6 1 NA 7 NA 5 1 1 4 3 NA 1 2 NA NA NA NA 1 NA 7 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 3 3 4 4 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "8c305ed2-41c0-48e1-ab94-5ee5261e7759" 2662
"020SEG_Percepción_y_Victimización_en_Bogotá" "183221396" 4 1 2 19 1 1 NA 1 NA 5 2 2 1 3 NA 3 2 NA NA NA NA 1 NA 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 4 5 3 2 5 5 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "fcf7ca12-dfc7-416d-988f-ad626b00e899" 2703
"020SEG_Percepción_y_Victimización_en_Bogotá" "183228245" 4 1 2 48 4 2 NA 1 NA 4 2 2 4 3 NA 4 2 NA NA NA NA 2 3 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 4 3 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "0e66e4fb-f7f8-4b6b-9eda-ed7cdd141c0e" 2718
"020SEG_Percepción_y_Victimización_en_Bogotá" "184113190" 5 1 2 21 1 3 NA 1 NA 4 1 2 5 2 8 1 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 1 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 471.489788867562 "febf4105-143d-4dd4-b536-9092f61b4759" 3573
